id,displayName,mail
bca26732-fce3-4645-9e4d-7b2493cffd43,P5 - GEOMETRY - BLOND/COSTA - Sem 2 - 22-23,Section_2023_486_241297-472956@lwsd.org
bcaab0ea-1e93-4cf0-bb42-29f6eae7b760,2_LEADERSHIP DEVELOPMENT_HILL_EHS_S2_22-23,Section_2023_486_594363-472156@lwsd.org
bcab00d9-7855-4cd6-aaab-e0df7aefbf6a,MUSIC 3_LATIOLAIS_THORE_22-23,Section_2023_102_ELM365-797167@lwsd.org
bcaf5c4a-eafe-47d2-97be-a5d63bad7b39,3_ENGLISH 8_ZOHAR_RHMS_S2_22-23,Section_2023_369_391449-484269@lwsd.org
bcaf86b5-2f76-4fd4-bec8-93f1aa8aef43,MUSIC 4_MONTOYA_MCAUL_23-24,Section_2024_157_ELM465-473795@lwsd.org
bcb0e0be-70ab-44bf-85a6-883345e24cba,Ka2-8th Language Arts-Budge-22.23,Section_2023_367_959692-484841@lwsd.org
bcb1b18f-0907-4ed2-8c09-80be2fd0b559,7_ENGLISH 10 HONORS_JESSE_JHS_S1_22-23,Section_2023_482_956757-495394@lwsd.org
bcb3d575-e71f-41cc-b736-e53d49eb5bd0,Grade K_HANSON_MEAD_23-24,Section_2024_158_164838-HAN@lwsd.org
bcb4f4b6-5ec7-421d-b203-aec9c15164f5,3 Chemistry Schnierer RHS S1 22-23,Section_2023_485_538871-476638@lwsd.org
bcb6b4d8-6cc5-4e08-b7de-e2c333fe7d1f,4__SOCIAL STUDIES_CHRISTENSEN_FHMS_22-23,Section_2023_363_313815-485947@lwsd.org
bcb6f770-c849-42ec-bda5-770100715912,ICS - P3 Math Analysis - Sullivan,Section_2023_479_571948-488819@lwsd.org
bcbe1de9-2e8e-410b-93c0-90c0be3facb8,EAS - Language Arts - Int. D,Section_2024_360_314496-527462@lwsd.org
bcc2b376-7263-4f03-8f8e-851e3d6c6965,5_TEACHER ASSISTANT_FLANAGAN_RHS_S2_22-23,Section_2023_485_536647-517664@lwsd.org
bcc3f424-8c60-4c6d-955b-f3d927608d71,2_3 QUEST_BANERJEE_ALCOT_22-23,Section_2023_153_713888-BAN@lwsd.org
bcc56709-7fa3-4d3f-b5a4-9c0864a9ee67,7_ART EXPLORATION_VIDAL-ARMOUR_EMK12_S1_22-23,Section_2023_112_245775-487211@lwsd.org
bcc8578c-90fd-4393-8645-7d79221c6091,Grade 5_WILLARD_MANN_23-24,Section_2024_122_558952-WIL@lwsd.org
bcc9ed6d-955b-4cf9-bdea-3bb6892dd960,4_DIGITAL MARKETING_SOCIAL MED_NEVILLE_EHS_S2_22-23,Section_2023_486_544271-498093@lwsd.org
bccabc9b-e144-453d-b3cd-b9a67f84ca16,3_TEACHER ASSISTANT _HAHN_IMS_S2_22-23,Section_2023_377_135738-522942@lwsd.org
bccafbf1-872f-4b55-82ce-bdd3adb0c2a0,P2 Eng. 11 - Bateman (S2),Section_2023_484_945116-478224@lwsd.org
bccddc95-bb13-4ce9-9816-48292a5c61a0,eflores Sandbox,GR-CT-eflores-SB@lwsd.org
bccedca6-b731-4ca4-9173-0c34068ad00e,7_ADAPTIVE_OSBORNE_JHS_S1_22-23,Section_2023_482_746588-478263@lwsd.org
bccede44-fc8e-4e27-a681-2aafaab07f0a,5_US HISTORY 1_SARRA_RHMS_22-23,Section_2023_369_619178-484452@lwsd.org
bcd1c52e-2c5a-4e9c-96f8-0301a2927065,Grade 5_WILSON_RUSH_23-24,Section_2024_118_758296-WIL@lwsd.org
bcd35016-87e5-4238-9a01-9305fb000c3b,MUSIC 1_HODGES_RUSH_23-24,Section_2024_118_ELM165-198434@lwsd.org
bcd3eabe-0458-483b-bdec-67acb6b35dcb,4_PEER TUTOR-SPECIAL ED_BECKMAN-RADE_RMS_S1_23-24,Section_2024_371_921341-514437@lwsd.org
bcda52a8-25b5-48fa-a6eb-7cbf91d5dbff,EHS-GENERAL MATH_P2_Rogan 22-23,Section_2023_486_734181-472206@lwsd.org
bcda8c3d-7e88-48e4-becd-bfa37c67f382,10_HOMEROOM_KELLER_RHS_YR_22-23,Section_2023_485_778368-474652@lwsd.org
bcddd4e7-4dfe-4e0f-b776-f8fa0a51e138,6_PF1_PETERSEN_S1_23-24,Section_2024_486_519746-501292@lwsd.org
bcdf67f6-42de-46e6-9f06-946a80c81391,Sandbox OA - 5th - Parsons,GR-CT-giparsons-SB@lwsd.org
bce24583-aeeb-4a15-b9ae-945a90a1b862,1_FITNESS_LYND_RMS_S1_22-23,Section_2023_371_279477-483745@lwsd.org
bce4a4cc-bfbf-42f8-a43f-119493d3c691,LIBRARY 1_ANDREWS_MEAD_22-23,Section_2023_158_ELM160-911324@lwsd.org
bce61c5f-09e8-4027-a483-a783269dd800,6th Period ELA QUEST (Bratton/Paris),Section_2024_367_599839-515488@lwsd.org
bce88164-cce1-447f-b636-3a8844d18428,6 HISTORY FYLES IMS 22-23,Section_2023_377_653171-481852@lwsd.org
bce8c534-61a2-457c-8fdc-c87c57a8a58e,Wind Ensemble Honors Period 3,Section_2024_486_199579-502149@lwsd.org
bce8cb4a-3382-4680-868a-69a7cb52ccdc,3_CONCERT BAND_MAIER_FHMS_S1_23-24,Section_2024_363_761168-516437@lwsd.org
bceb14b1-da71-4c6a-8f99-89b445225a9d,3_CONCEPTS OF ALGEBRA 1_FOWLER_RHS_S1_23-24,Section_2024_485_286484-505381@lwsd.org
bceb3c03-34bc-44f1-bcbf-7b72de503d0f,4_SPANISH 3_KAIRIS_RHS_S1_23-24,Section_2024_485_813736-523093@lwsd.org
bced4a2b-b56d-40c9-9e26-3a8e928a8dbf,amarlar Sandbox,GR-CT-amarlar-SB@lwsd.org
bcef73dc-ec77-4308-8d97-75ca66bc58d8,10_HOMEROOM-HIGH SCHOOL_JUZELER [38]_JHS_YR_22-23,Section_2023_482_866848-480641@lwsd.org
bcf00bb8-b15e-4bf7-b1b1-8301ef2a7709,4_TEACHER ASSISTANT _KOSANKE_IMS_S1_23-24,Section_2024_377_872368-528705@lwsd.org
bcf18863-5abf-4fea-bd4c-284008eccbdd,ICS-P. 2 TA-Castaneda,Section_2023_479_763999-499995@lwsd.org
bcf39ddc-0f1c-4c08-8038-1eb89c190979,EHS-HEALTH/FITNESS-P5-RICHARD/THORNLEY,Section_2023_486_183553-473071@lwsd.org
bcf6f3b5-edfd-454c-8ba5-0527dca52806,3_PHYSICAL EDUCATION 1_WALFORD_JHS_S2_22-23,Section_2023_482_961383-479268@lwsd.org
bcf8e132-193a-4bdc-8b8c-c57afd8a8115,2_GEOMETRY_LEWIS_LWSUM_SS_22-23,Section_2023_601_964364-469473@lwsd.org
bcfb22e6-b775-4d03-aef1-c581211434a1,6_CAMBRIDGE US HISTORY-A LEVEL_BENNETT_JHS_S1_22-23,Section_2023_482_319515-479968@lwsd.org
bcfb9f88-b803-4186-b37d-5e11789bf4ca,2_TEACHER ASSISTANT_HAYMAKER_JHS_S1_22-23,Section_2023_482_179918-499861@lwsd.org
bcfef4e7-77b9-4c36-aa2a-69b0bc68a2e4,SPECIALISTS_WOFFORD [WOF]_BART_22-23,Section_2023_128_ELM901-WOF@lwsd.org
bd016d8d-9f67-4b47-8df6-e5d4c9ac6030,0_COUNSELOR_MAC DONALD [G06]_RHMS_YR_23-24,Section_2024_369_559528-515306@lwsd.org
bd08d266-ed17-4858-8e9c-84fc7ea144e5,MUSIC K_VOLD_TWAIN_23-24,Section_2024_114_ELM065-819555@lwsd.org
bd0ac1c2-d21b-4655-9e7f-602388bdf8cc,6_ALGEBRA 1_SHERMAN_EHS_S1_23-24,Section_2024_486_556825-501992@lwsd.org
bd0d7a2f-eb20-4af1-94ef-f1d4f2250634,6_BIOLOGY LAB,Section_2024_487_871535-513061@lwsd.org
bd139dbc-21b3-4289-ae79-8129f9a19f2d,5_CAREER CENTER ASSISTANT_BELL_LWHS_S1_22-23,Section_2023_484_699335-516695@lwsd.org
bd13bd6b-1df5-491a-8301-d9246320ae0f,SPED READING_ELMER_LAKEV_23-24,Section_2024_110_ELM880-01@lwsd.org
bd13ebef-702c-47ee-a750-e1524ecfb96d,1_ORGANIZATION_HALEY_ICS_S1_23-24,Section_2024_479_897192-510674@lwsd.org
bd1531b1-97a2-4de8-9d4c-b474aa076175,3_SPANISH 2_BROOKS_LWHS_S1_23-24,Section_2024_484_729331-507215@lwsd.org
bd165f15-2c9f-4848-a1dc-c29fc65872ec,Say Hey Sahalee Saved Resources- Staff,SayHeySahalee-Staff@lwsd.org
bd20b5dd-66bb-4b37-805a-641b31df3e5a,10_ADVISORY CLASS_COBURN [6C]_RHMS_S1_22-23,Section_2023_369_428768-484754@lwsd.org
bd230254-84a5-4478-9c57-8ed12747ea84,6_EARLY DISMISSAL_HENDRICKSON [03]_ICS_S1_23-24,Section_2024_479_995366-511143@lwsd.org
bd2316a9-de81-4053-b019-091f3eb164d3,2_PHOTOGRAPHY I-B_LECLAIR_LWHS_S2_22-23,Section_2023_484_998526-477539@lwsd.org
bd24be41-15e6-418e-a335-b162db0c8fa4,7_PHYSICS IN THE UNIVERSE_ZINTER_RHS_S1_23-24,Section_2024_485_123682-505916@lwsd.org
bd2e4522-8fa5-445c-8ffb-914cd59088bf,6_TEACHER ASSISTANT LA_SS_ABERO_IMS_S1_22-23,Section_2023_377_497472-500087@lwsd.org
bd34a210-08d6-4ff0-8afc-15119d72fe7e,lihanson Sandbox,GR-CT-lihanson-SB@lwsd.org
bd37183e-00f3-42c2-b99e-88adfee701ed,5_TEACHER ASSISTANT_GERDES_JHS_S1_22-23,Section_2023_482_157752-499746@lwsd.org
bd39d100-fb0a-4771-a693-2721949eb94c,ICS - Algebra 1 Per 2 - White,Section_2023_479_885229-488804@lwsd.org
bd3bd2ea-4e6c-4969-af5e-21c7f55b4fe3,2_NET SPORTS_SNELL_EHS_S1_22-23,Section_2023_486_754475-473084@lwsd.org
bd3bee0b-370c-460d-b1c4-5f89e4f221a1,7_CALCULUS_SCHWABENBAUE_RHS_S2_22-23,Section_2023_485_398835-475957@lwsd.org
bd3f378e-36d1-44d5-8923-032ae22a0abb,2_SCIENCE 8_SEMRAU_EMS_S2_22-23,Section_2023_374_921661-482150@lwsd.org
bd427b70-a0c3-4574-a068-67bdb834854d,3_TEACHER ASSISTANT_VALLS_RMS_S2_22-23,Section_2023_371_441731-517537@lwsd.org
bd4ae213-171d-4dd8-a8ff-6550653fd8fc,3_COMMUNITY TRAINING_PFLAGER_KAMS_S1_22-23,Section_2023_367_625631-485122@lwsd.org
bd4b657a-abab-46e8-90bf-fa9b8846852f,aiashley Sandbox,GR-CT-aiashley-SB@lwsd.org
bd4e43bd-18a3-4067-be04-844bade95860,Sandbox Doherty,GR-CT-hdoherty-SB@lwsd.org
bd4f76cc-0587-4027-bcd3-82134fb97a53,2_MATH 7__LONG_RMS_S1_23-24,Section_2024_371_491183-514257@lwsd.org
bd4f9cb9-b2a1-4f06-a08a-6335b1835b00,4_WORLD POST CLASS_PRESENT_JOHNSON_RHS_S2_22-23,Section_2023_485_664816-491504@lwsd.org
bd50b4e2-03ab-4169-ad3b-d1904a61cbf4,5_ANALY_CRIT RDG-MASTERPIECES_BRESNAHAN_TESLA_S2_22-23,Section_2023_487_427653-487829@lwsd.org
bd50ef86-9e6a-411d-aaaf-eb1180f5388f,3 BIOTECHNOLOGY DEAN 23-24,Section_2024_486_935864-501195@lwsd.org
bd58801a-7a39-4742-89f4-7e15da5edbfe,10_EAGLE TIME_CLAY [H27]_EMS_S1_23-24,Section_2024_374_246654-512530@lwsd.org
bd58b4c1-9761-4ef6-9603-aa2a55d04eb4,GOLF 1 [PED425_21]  (486)  Period_ 04  Term_ S2,GR-GR-Section_2022_486_877584-442514@lwsd.org
bd59b6f9-e628-4bcd-bf8a-63ee18f72ce6,stchow Sandbox,GR-CT-stchow-SB@lwsd.org
bd605cec-c266-4845-8bef-f016bccb22b1,Teaching with Classroom Teams Basics-Secondary 9/14,GR-TeachingwithClassroomTeamsBasics-Secondary914@lwsd.org
bd613404-67fa-4e74-9148-2eaecc6377ca,2_US HISTORY 1_FLEMING_RMS_S1_23-24,Section_2024_371_996987-514363@lwsd.org
bd629a63-6177-4b8f-b401-2d44e5f83c47,College & Career (HSBP)-Class of 2026,Section_2023_486_232433-476683@lwsd.org
bd646149-2704-491e-80cb-d5d5774c02b5,4_STUDENT AIDE-LEARNING CENTER_WANG_KIMS_S1_23-24,Section_2024_365_997894-516063@lwsd.org
bd6fe7be-eac1-4cea-bcef-3ed1cf47b564,6_FRENCH 1_WILCOX_LWHS_S2_22-23,Section_2023_484_945113-478354@lwsd.org
bd70819e-7cd3-40f2-9af6-5e537669b246,7_SPANISH 2_FLORES_LWHS_S1_22-23,Section_2023_484_224513-497620@lwsd.org
bd73be7a-86c2-4d57-8f7d-88dde4f24bf7,2 ALGEBRA 1 FABIAN RHS 23-24,Section_2024_485_919246-505386@lwsd.org
bd7472b0-a952-4f20-a663-7d9301e27e89,5_BIOLOGY IN THE EARTH SYSTEM_BRADWISCH_RHS_S1_23-24,Section_2024_485_997644-523341@lwsd.org
bd768811-50af-42b2-8a75-3daf50f4ac83,SAFETY NET ELA_BURNS_BAKER_23-24,Section_2024_131_ELM850-BUR@lwsd.org
bd7bbebe-9367-4e45-ae5f-feb080495afd,RHS HOSA,GR-RHS-HOSA-SCA@lwsd.org
bd7c80b9-abc5-41c2-8066-4171abbd36c1,4_SPEECH_DEBATE_FALKNER_FUT_T6_22-23,Section_2023_489_284715-518034@lwsd.org
bd7f0a7d-9ff7-4c87-af7d-37c90dccd7b6,5_AP ENVIRONMENTAL SCIENCE_ZWANZIG_RHS_S1_22-23,Section_2023_485_513554-473995@lwsd.org
bd80e1d8-352f-43ad-827f-789ecdc36453,rhesky Sandbox,GR-CT-rhesky-SB@lwsd.org
bd80eb9c-48ca-4001-bf89-d08cb90e8aeb,4_SCIENCE 7_MARGOLIES_FHMS_S2_22-23,Section_2023_363_947457-485769@lwsd.org
bd82931d-adad-4b2f-8f4a-15c2cde9d2c8,1_TEACHER ASSISTANT_PLANK_ICS_S1_23-24,Section_2024_479_648533-511001@lwsd.org
bd83faa7-6117-48cf-bfe6-ac4aa89bc422,MUSIC 4_5_HINAMI_PARKS_22-23,Section_2023_141_ELM485-881178@lwsd.org
bd856d6d-8cd0-4014-83e3-31d8f5008101,7_ENGLISH 11_KELLER_RHS_S1_23-24,Section_2024_485_778368-505143@lwsd.org
bd85fbec-e95b-4f53-b2d6-9464afac519b,ENGLISH_PILGRIM-PLACEY 3rd Period,Section_2024_484_849385-506910@lwsd.org
bd86dd23-06e5-4234-8b92-275526cec202,6_SCIENCE_FRACZEK_EMS_23-24,Section_2024_374_837455-522829@lwsd.org
bd88f53b-8016-4bb8-80c8-37ff91209797,mmccarthy Sandbox,GR-CT-mmccarthy-SB@lwsd.org
bd8b39d9-1edf-4a10-a492-37ca6562112c,Grade 5_ZEITZ_ALCOT_23-24,Section_2024_153_589755-ZEI@lwsd.org
bd8e83a1-80b2-4755-83dd-7fb3dd40bc2c,2_FITNESS 6_BLEEK_IMS_S2_22-23,Section_2023_377_238146-481788@lwsd.org
bd8f33c6-9e2b-4cd4-8bf6-501579de2976,3_TEACHER ASSISTANT_THODY_LWHS_S1_23-24,Section_2024_484_932247-508146@lwsd.org
bd91002f-ba1b-4de8-80be-97d9290f4be0,2_ATTENDANCE ASSISTANT_BELL_LWHS_S2_22-23,Section_2023_484_699335-477466@lwsd.org
bd920f4f-95be-42f8-b169-8c89475012f0,SPECIALISTS_OSBORN [OSB]_TWAIN_22-23,Section_2023_114_ELM901-OSB@lwsd.org
bd94ff7e-0bdb-4d6f-aaec-d0d322d7f01e,PE K_MURPHY_ALCOT_22-23,Section_2023_153_ELM070-174269@lwsd.org
bd959dc1-3f50-4a1e-9c74-34cb7f84b5a9,2_MATH 6_GHASSEMI_RHMS_22-23,Section_2023_369_923848-484306@lwsd.org
bd95dc3d-c2da-45a8-9e39-fc2551199a6a,LIBRARY 5_CONKLIN_RHES_23-24,Section_2024_115_ELM560-144682@lwsd.org
bd96fab7-560d-46d7-8d44-18f014937e2f,1_TEACHER ASSISTANT_MENENBERG_EHS_S2_22-23,Section_2023_486_928811-474645@lwsd.org
bd989057-c726-49d0-87bc-63b7bb8924ac,3rd Period Ancient Civilizations - Harper - LWHS Semester 2,Section_2023_484_873288-479392@lwsd.org
bd995796-9dcd-479d-9271-e91e6579cb24,4_AP CALCULUS AB_MARCUS_LWHS_S2_22-23,Section_2023_484_821148-478709@lwsd.org
bd9abff4-36bf-4dbd-bad0-b3190cb68fa8,3_ADMIN ASSISTANT_ANDERSON_RHS_S1_23-24,Section_2024_485_647638-504489@lwsd.org
bd9d3364-ac6b-49fe-a476-4c89efd05aef,4_SCIENCE_GILBERT_EMK12_S2_22-23,Section_2023_112_146726-487251@lwsd.org
bd9d44fb-21be-46bf-a04f-4937f512f63d,Grade 2_ALBRIGHT_PARKS_23-24,Section_2024_141_375945-ALB@lwsd.org
bd9fbbf4-a895-4bcf-bb42-214999242501,5_OFFICE ASSISTANT_SPIER_TMS_S1_23-24,Section_2024_372_162252-513877@lwsd.org
bda1d002-07f2-4293-87c4-527013c7c8fb,2_TEACHER ASSISTANT_WATSABAUGH_FHMS_S1_23-24,Section_2024_363_897146-528284@lwsd.org
bda7f7f1-7071-4285-9c4e-13c9bc94c609,PE 3_HORNER_BART_23-24,Section_2024_128_ELM370-625892@lwsd.org
bda81229-c625-4003-a10d-4436a01998c2,FALCON TIME_SCHULZ_FHMS_YR_23-24,Section_2024_363_915167-516582@lwsd.org
bda9f1ae-c74c-4688-bebe-02929d1bb4cc,2_SYMPHONIC ORCHESTRA_BAUGH_RHMS_S2_22-23,Section_2023_369_155349-484503@lwsd.org
bda9f497-b3b5-471c-bd76-25961bf3a86a,AM_MEDICAL CAREERS_ATAR_WANIC_S1_23-24,Section_2024_490_822293-527328@lwsd.org
bda9fae8-e2dd-40a3-b1b7-18c17dfe3390,STEM – 12th English Literature Per. 4 – Bresnahan,Section_2024_487_427653-512987@lwsd.org
bdab76da-4fd8-450a-b121-d2006a12456d,7_CHEMISTRY IN THE EARTH SYSTEM_MARGARITO-LO_JHS_S1_23-24,Section_2024_482_655555-510037@lwsd.org
bdab93af-71e8-4247-aa53-5a955720a0dc,PE 5_BAIR_SMITH_23-24,Section_2024_156_ELM570-121514@lwsd.org
bdacb21a-9eeb-4c84-b6fc-0a83555eab9b,6_SCIENCE 7 QUEST_NELSON_EMS_S1_22-23,Section_2023_374_778838-495738@lwsd.org
bdaec1a1-b5e5-46c1-be35-4196e4fea4d6,ansandbo Sandbox,GR-CT-ansandbo-SB@lwsd.org
bdb03678-9aa8-4f18-8e15-ce7d15dd4e2c,Grade K_HEIMBIGNER_CARS_22-23,Section_2023_152_875366-HEI@lwsd.org
bdbb2131-679d-477e-810e-d0be6ed802e7,4_PEER TUTOR_TSUKAMAKI_JHS_S1_22-23,Section_2023_482_417854-500083@lwsd.org
bdbd286c-8d5b-4205-90e5-6d1b78be7ef8,KAMS Herrick 4th - US History 7,Section_2024_367_325983-515607@lwsd.org
bdbe96bb-fd54-4f67-b416-81a18575c6ad,English 7 Cloward SRVOS S2 22-23,Section_2023_495_269984-496577@lwsd.org
bdc49312-dd0d-4c0b-af32-9b2eadc537a6,1_HEALTH _MOSELEY_FHMS_S1_22-23,Section_2023_363_897951-485836@lwsd.org
bdc495a6-269b-48b4-8f2d-5b913077e3bd,5_CHILD DEVELOPMENT II_BUMGARNER_EMHS_N4_23-24,Section_2024_480_811326-523882@lwsd.org
bdcb6c0e-9780-4ae3-b0f6-05df3178997b,1_LIFETIME WELLNESS_RUBIN_RHS_S2_22-23,Section_2023_485_532891-476229@lwsd.org
bdcbff7e-b068-4876-a67a-d890eba6aa81,10_HOMEROOM-HIGH SCHOOL_ELLIS [48]_JHS_YR_23-24,Section_2024_482_327756-510500@lwsd.org
bdcc7ec5-57e7-4df2-84d2-a89acc8dcc93,Grade 5_GARBARINO-FL_BELL_23-24,Section_2024_107_299483-GAR@lwsd.org
bdced6d1-163d-486c-a310-775131354334,LIBRARY 4_LUSCHER_LAKEV_23-24,Section_2024_110_ELM460-453974@lwsd.org
bdcf3ba0-6747-4fed-85c6-31e58b2c0a4b,PE 4_ELSTON_MEAD_22-23,Section_2023_158_ELM470-661631@lwsd.org
bdcfccce-1c71-4a52-a52b-cae0148e73f5,2_ENGLISH 12_SIMONS_RHS_S2_22-23,Section_2023_485_223221-475215@lwsd.org
bdd0391c-dafb-48d8-8c56-9d42e6163823,7_AP 3D ART_DESIGN_JAY_EHS_S2_22-23,Section_2023_486_215485-471958@lwsd.org
bdd39fd4-29bc-4883-88c8-31af67625ba8,4 QUEST_GREER_LAKEV_23-24,Section_2024_110_154393-GRE@lwsd.org
bdda4e87-cd52-4ac0-ad82-fe23d2761931,3_SPANISH 1_MACINERNEY_IMS_S2_22-23,Section_2023_377_592722-481696@lwsd.org
bddc6a89-bfc8-43d8-b94a-8048b6d9b7d1,Algebra 1 - Per. 3 - Costa,Section_2024_486_241297-501985@lwsd.org
bddcddc6-cb14-442f-aa45-d94675890695,lflagg Sandbox,GR-CT-lflagg-SB@lwsd.org
bde0cdb8-3858-4ac9-abff-031518f24fdc,6 - WORLD POST CLASS TO PRESENT - NOTEBOOM - RHS 22-23,Section_2023_485_732257-491488@lwsd.org
bde70bd9-b7c8-438d-a0fc-bc7114cc79d6,9_ADMINISTRATOR_KOOIMA [G2]_LWHS_YR_22-23,Section_2023_484_241885-481363@lwsd.org
bde74472-dcfa-42f0-a89f-39b2100d708c,6_Q ART_FLINT_RMS_Q3_22-23,Section_2023_371_572632-482967@lwsd.org
bde804db-ebb7-444e-aa74-5e3a63ea68ca,3_TEACHER ASSISTANT_SNOWDEN_ICS_S1_22-23,Section_2023_479_429821-500099@lwsd.org
bdead4b3-f418-4da7-a149-2ea25740b4aa,RHS Cybersecurity Club,RHSCybersecurityClub@lwsd.org
bdecfcad-de08-41e9-98a5-6e2cba46e068,10_HOMEROOM_FEDOR_RHS_YR_23-24,Section_2024_485_196394-504942@lwsd.org
bdedbe89-133c-4324-b167-4b7d1d0a3d22,1_PHYSICAL EDUCATION 1_FLEMING_RHS_S2_22-23,Section_2023_485_238177-476092@lwsd.org
bdf0bd9a-d9b7-4aa1-9dea-5d15904f3395,4_US HISTORY 2_WA STATE HISTORY_MASON_IMS_S2_22-23,Section_2023_377_617664-481878@lwsd.org
bdf5ab56-e51f-4b4b-bc37-6011306a8a37,Grade 4_DOOLEY_FRANK_22-23,Section_2023_116_838292-DOO@lwsd.org
bdf7b545-4469-4a6c-8698-99374df8e6ef,10_ADVISORY CLASS_TRIVELPIECE [7C]_RHMS_S1_22-23,Section_2023_369_266559-484786@lwsd.org
bdf8e719-f7b8-4854-9fc6-b896b48b1965,6_GEOMETRY_FRIX_RMS_S2_22-23,Section_2023_371_217467-483730@lwsd.org
bdfad55e-717d-40c6-9709-210343d4c360,7_BIOLOGY IN THE EARTH SYSTEM_BARKER_LWHS_S2_22-23,Section_2023_484_171417-479170@lwsd.org
bdfaffe6-f918-41be-b4b6-f4a54a3f547f,3_Q ART_RAMEY_IMS_Q2_22-23,Section_2023_377_435191-481472@lwsd.org
bdff085e-460f-4116-97c8-c8d45fecab02,Math 7 - P3 - Chukri - S1S2,Section_2023_372_948748-483060@lwsd.org
be069157-6622-49a1-b990-af8783f82cb7,6_TEACHER ASSISTANT_LEE_RHS_S2_22-23,Section_2023_485_547927-517562@lwsd.org
be091361-43f0-4542-88be-17fc6820f3e8,5_GENERAL MATH_PFLAGER_KAMS_S2_22-23,Section_2023_367_625631-499302@lwsd.org
be09842c-89a4-4e0e-94cf-f3c428164eb5,3_ENGLISH 10_IYER_EHS_S2_22-23,Section_2023_486_794485-472525@lwsd.org
be0a7f83-ec29-47cc-922b-a5d6f6299050,LWHS - Spanish 1  Period 3 - Sidell,Section_2023_484_471897-478382@lwsd.org
be0ac67f-585b-4de2-af25-96b895a28d5b,10_HOMEROOM-HIGH SCHOOL_HOPKINS [71]_LWHS_YR_23-24,Section_2024_484_455587-508947@lwsd.org
be0dfa1b-efcb-4377-8daf-9f9a1e81881e,3_UW PRE-CALCULUS_TIMOFTE_EHS_S1_22-23,Section_2023_486_418969-472990@lwsd.org
be0e0479-7efd-4d3b-8d9a-443c10982e6f,PE 2_EGAN_RUSH_22-23,Section_2023_118_ELM270-137562@lwsd.org
be0edcb8-40d8-491b-82fe-db050a928fce,5_BIOLOGY IN THE EARTH SYSTEM_SULLIVAN_EHS_S2_22-23,Section_2023_486_635768-473291@lwsd.org
be0fc107-9d85-47dd-8c99-25ea5502ab58,KHERD Sandbox,GR-CT-KHERD-SB@lwsd.org
be1012a1-fea4-4960-8660-4b24d54392c8,Grade K_PIETERSEN_DICES_23-24,Section_2024_146_486272-PIE@lwsd.org
be183102-e292-4a86-a9eb-d7c9268a6832,SAFETY NET MATH_VALLENE_WILDE_23-24,Section_2024_132_ELM855-VAL@lwsd.org
be198806-863e-4c58-b5f8-7678d9c34c4d,4_FRENCH 2_KERN_LWHS_S2_22-23,Section_2023_484_338396-478364@lwsd.org
be1b2d7f-299b-4845-8c7f-10949c9fa521,6_SYMPHONIC BAND_SMITH_JHS_S2_22-23,Section_2023_482_653143-479206@lwsd.org
be1d1c6c-d5c3-40b1-aa57-6cf6f54ca4e7,2_ORGANIZATION_DEFORD_JHS_S1_22-23,Section_2023_482_117127-478137@lwsd.org
be214354-7c63-4b14-89ac-2037e16b0d94,5_Q FAMILY CONSUMER SCIENCE_MURILLO_RMS_Q2_22-23,Section_2023_371_585363-482992@lwsd.org
be28be0e-f636-4f03-b0e7-81d1732112a0,0_ADMINISTRATOR_MEHLBERG [01]_EAS_YR_23-24,Section_2024_360_299812-527429@lwsd.org
be2928cb-fcfa-4e98-b06b-03e40eeaecba,10_HOMEROOM-MS_TAGGART [18]_KAMS_YR_23-24,Section_2024_367_352358-515763@lwsd.org
be2fa746-b591-4e6c-9334-6a92c63c5584,SMI- 4/5 Library- Pratt,Section_2023_156_ELM480-563227@lwsd.org
be318a08-6075-43c7-812a-b614e63bf191,EHS ASL National Honor Society,GR-EHS-ASLNationalHonorSociety-SCA@lwsd.org
be36b8a7-f2cc-43dd-99a7-1f7e2bf9d245,1_AP CHEMISTRY_MILLER_RHS_S2_22-23,Section_2023_485_445321-476688@lwsd.org
be36df99-4dbc-487d-a5ee-bee8653d816a,1_CHEMISTRY_HART_LWSUM_SS_22-23,Section_2023_601_436367-469416@lwsd.org
be3a4002-a49c-4fcc-a7a7-38e1a57eba5e,5_ENGLISH 8_GARRELS_FHMS_S2_22-23,Section_2023_363_749729-485834@lwsd.org
be3e4802-bef1-466a-b429-fee19c883a67,1_2_3_4_5 SPLIT_BOLDING_RHES_22-23,Section_2023_115_628566-BOL@lwsd.org
be41ffeb-88e4-429a-a053-f8e94dc0cb66,RSAR-DAMAN-PA 2 7TH GRADE - 2223,Section_2023_378_472423-495145@lwsd.org
be42d721-c08c-483a-8974-c1a097c56c6f,3_ENGLISH 7_WOLSKI_RHMS_S2_22-23,Section_2023_369_831171-484243@lwsd.org
be4324d0-532d-4d71-a71a-2f7f7305e779,6th - Q1STEM - Sadowsky - KaMS - S1 - 22-23,Section_2023_367_796979-484650@lwsd.org
be43e4ae-eba4-47ac-97cd-2b62dff28dc3,4_TEACHER ASSISTANT_ETNYRE_TMS_S1_23-24,Section_2024_372_911532-528566@lwsd.org
be461ad6-b846-4426-8f4f-b79f694ae16c,RHS - DrawPaint2/P1/22-23/S2 - Chackel,Section_2023_485_772318-473456@lwsd.org
be477491-aef1-448e-9140-96554cec7b79,LWHS Culinary Arts Club,GR-LWHS-CulinaryArtsClub-SCA@lwsd.org
